0.052
-0.008
-0.014
0.137
0.009
-0.009
-0.006
-0.079
0.605
-0.005
0.025
0.01
-0.027
0.026
-0.052
0.082
0.078
-0.004
-0.012
0.02
0.003
-0.021
-0.006
-0.017
0.049
-0.037
-0.009
-0.001
0.055
0.053
-0.03
-0.01
0.019
0.059
0.208
0.008
-0.054
0.407
0.027
0.37
-0.009
0.07
0.008
0.02
0.043
-0.005
-0.008
0.009
0.035
-0.027
-0.026
0.029
-0.013
0.038
-0.028
0.035
0.039
-0.064
0.053
0.005
-0.004
0.098
-0.035
-0.037
-0.006
0.015
0.053
0.021
-0.008
0.022
0.05
0.052
-0.008
-0.014
0.137
0.009
-0.009
-0.006
-0.079
0.605
-0.005
0.025
0.01
-0.027
0.026
-0.052
0.082
0.078
-0.004
-0.012
0.02
0.003
-0.021
-0.006
-0.017
0.049
-0.037
-0.009
-0.001
0.055
0.053
-0.03
-0.01
0.019
0.059
0.208
0.008
-0.054
0.407
0.027
0.37
-0.009
0.07
0.008
0.02
0.043
-0.005
-0.008
0.009
0.035
-0.027
-0.026
0.029
-0.013
0.038
-0.028
0.035
0.039
-0.064
0.053
0.005
-0.004
0.098
-0.035
-0.037
-0.006
0.015
0.053
0.021
-0.008
0.022
0.05
0.0
0.117
-0.086
0.026
0.0
0.054
0.027
-0.112
0.025
0.088
0.0
0.047
0.068
0.033
-0.04
0.0
-0.002
-0.022
0.028
0.008
-0.077
0.02
0.0
-0.035
0.009
-0.018
0.061
0.003
-0.019
0.045
0.012
0.093
-0.037
0.051
0.0
0.004
-0.135
-0.002
-0.003
0.023
-0.071
0.042
-0.036
0.017
0.022
0.003
0.03
-0.026
-0.007
-0.03
0.072
0.04
-0.022
-0.023
-0.001
0.066
-0.005
-0.006
-0.027
-0.051
-0.025
0.07
-0.043
-0.03
0.028
-0.011
0.019
-0.017
0.024
0.018
0.027
-0.005
-0.049
0.457
0.029
-0.082
0.019
-0.015
0.184
0.021
0.013
0.014
-0.019
0.087
0.015
0.028
-0.007
0.047
0.0
-0.007
-0.035
-0.036
0.0
0.017
-0.018
0.005
0.042
0.152
0.017
0.024
0.037
-0.008
-0.025
-0.049
-0.007
0.039
0.017
0.017
-0.093
-0.042
0.055
0.043
0.028
-0.048
-0.03
-0.04
0.078
-0.039
0.051
-0.023
-0.06
0.015
0.011
0.029
0.004
-0.02
-0.068
0.028
-0.007
-0.034
-0.007
-0.167
0.197
-0.048
0.02
-0.009
-0.026
0.113
0.05
0.011
-0.024
0.019
-0.002
-0.026
-0.031
-0.031
0.0
0.004
0.037
-0.011
0.017
0.022
-0.09
-0.045
-0.052
-0.046
-0.018
-0.007
0.016
-0.082
0.033
0.009
0.018
-0.024
-0.063
-0.06
0.014
0.031
-0.012
0.03
0.017
0.029
-0.038
0.03
0.063
0.017
0.045
-0.016
0.027
0.01
0.0
-0.044
-0.028
0.022
-0.032
-0.011
0.003
0.054
0.063
0.0
-0.031
0.085
-0.029
0.037
0.064
0.0
0.0
0.022
0.022
0.018
0.02
0.021
0.028
0.02
0.002
0.046
-0.037
-0.074
0.015
0.03
-0.021
0.007
0.034
0.007
-0.029
0.038
0.372
0.003
0.028
-0.048
0.047
-0.034
-0.022
0.022
-0.024
0.076
0.129
-0.027
0.044
-0.005
0.048
0.012
0.005
-0.285
-0.006
0.1
-0.008
0.009
0.01
-0.07
0.024
-0.02
-0.001
0.04
0.053
-0.014
-0.057
0.004
0.002
-0.072
-0.071
0.006
0.039
0.017
0.177
-0.017
-0.002
-0.002
0.026
0.044
0.026
0.05
-0.037
0.017
-0.056
-0.044
0.009
-0.005
-0.005
0.036
0.031
0.029
0.084
-0.026
0.018
0.02
0.057
-0.052
0.017
-0.032
-0.032
-0.026
0.039
0.021
0.037
0.064
0.099
0.019
-0.017
0.019
0.013
0.006
0.026
-0.034
0.024
0.029
-0.005
0.049
0.01
0.122
-0.018
-0.013
0.119
0.003
0.019
0.009
-0.03
-0.001
-0.041
-0.005
0.075
-0.03
-0.008
-0.013
0.123
0.011
0.035
0.034
0.005
0.017
0.054
-0.053
-0.015
-0.013
0.076
-0.031
0.039
0.005
0.026
0.068
-0.061
0.041
0.034
-0.044
0.009
-0.011
-0.064
0.072
0.048
0.031
0.084
0.107
-0.028
-0.022
-0.009
-0.001
0.0
0.012
0.041
-0.017
0.029
0.042
0.06
0.015
0.006
-0.031
0
-0.012
-0.027
-0.021
-0.063
