0,0.06335940594059405
1,0.07578932038834951
2,0.18686732673267317
3,0.07798039215686277
4,0.09181386138613862
5,0.10843762376237623
6,0.0786970297029703
7,0.042110891089108905
8,0.049773529411764696
9,0.07516435643564356
10,0.05149999999999999
11,-0.0052364485981308394
12,0.04555445544554455
13,0.14313069306930695
14,0.1644960396039604
15,0.018531683168316836
16,0.1715227722772277
17,0.05575148514851486
18,0.09204599999999999
19,0.13966930693069302
20,0.14767128712871286
21,0.13518811881188117
22,0.14247425742574257
23,0.09759504950495049
24,0.0984398058252427
25,0.04851089108910892
26,0.009896039603960401
27,0.08748019801980199
28,0.1488188118811881
29,0.1340940594059406
30,0.1987930693069307
31,0.04251782178217822
32,0.14370000000000002
33,0.09484554455445546
34,0.1343277227722772
35,0.15581881188118815
36,0.06593564356435644
37,0.14544257425742574
38,0.037700970873786405
39,0.028044117647058824
40,0.18015643564356434
41,0.15181485148514853
42,0.09690891089108913
43,0.17048811881188117
44,0.14371089108910892
45,0.27179207920792064
46,0.09589900990099012
47,0.057154455445544566
48,0.12087128712871285
49,0.03495544554455444
50,0.17118613861386134
51,0.09261666666666668
52,0.13212772277227722
53,0.16671386138613858
54,0.1581128712871287
55,0.06009611650485439
56,0.07961881188118813
57,0.0887762376237624
58,0.03358613861386137
59,0.1609069306930693
60,0.17683564356435647
61,0.10762574257425742
62,-0.0029217821782178198
63,0.03464952380952382
64,0.06814554455445547
65,0.18020990099009904
66,0.14690297029702967
67,0.14683564356435644
68,0.15371782178217827
69,0.13675049504950493
70,0.06011287128712872
71,0.09728415841584158
72,0.08221683168316829
73,0.12736039603960395
74,0.13054158415841585
75,0.15286039603960397
76,0.13963861386138612
77,0.16759504950495055
78,0.15132772277227718
79,0.162054
80,0.13258529411764705
81,0.15070396039603956
82,0.13859306930693072
83,0.123476
84,0.06043861386138613
85,0.16576039603960396
86,0.2572686274509804
87,0.0696980198019802
88,0.065836
89,0.14676237623762375
90,0.0984188118811881
91,0.033787
92,0.09758019801980197
93,0.1344683168316832
94,0.1731673267326733
95,0.03261881188118809
96,0.12015445544554457
97,0.054491089108910894
98,0.04123366336633665
99,0.15848415841584154
100,0.15469999999999995
101,0.14616633663366335
102,0.036446
103,0.1027267326732673
104,0.1487009900990099
105,0.31998514851485127
106,0.15137425742574256
107,0.055590099009901
108,0.17396930693069312
109,0.06641089108910893
110,0.22205445544554459
111,0.058753535353535356
112,0.18025742574257425
113,0.14159405940594064
114,0.08554752475247525
115,0.10634554455445543
116,0.1327316831683168
117,0.13168910891089108
118,-0.1526405940594061
119,0.052028712871287124
120,0.14155247524752476
121,0.19687425742574258
122,0.08496200000000002
123,0.06527524752475249
124,0.1581574257425743
125,0.1461158415841584
126,0.13126039603960396
127,-0.022868316831683177
128,0.010209900990099007
129,0.13643861386138612
130,0.12832871287128708
131,0.13189801980198015
132,0.16903762376237622
133,0.2570762376237624
134,0.196219801980198
135,0.11078019801980199
136,0.1179841584158416
137,0.0157019801980198
138,0.23981980198019787
139,0.0933891089108911
140,0.05430495049504951
141,0.21903168316831684
142,0.10450297029702972
143,0.2110495049504951
144,0.041109900990099
145,0.2621673267326733
146,0.08054158415841584
147,0.18633564356435636
148,0.07345742574257427
149,0.06546732673267328
150,0.36111089108910877
151,0.09237920792079207
152,0.07385742574257426
153,0.014985148514851481
154,0.14355643564356432
155,0.14370891089108906
156,0.1956831683168317
157,0.206782
158,0.16116831683168312
159,0.12159108910891085
160,0.23609999999999998
161,0.1291217821782178
162,0.07317722772277228
163,0.1765693069306931
164,0.329289108910891
165,0.08287128712871288
166,0.07850297029702968
167,0.2112940594059405
168,0.15459702970297026
169,0.1035514851485148
170,0.138090099009901
171,0.1451009900990099
172,0.17000198019801974
173,0.04557128712871288
174,0.0733980198019802
175,0.19360891089108906
176,0.24142970297029698
177,0.10547326732673272
178,0.1745960396039604
179,0.14050891089108913
180,0.11827524752475248
181,0.052269306930693066
182,0.179889108910891
183,0.15016435643564358
184,0.1297148514851485
185,0.11656039603960398
186,0.15467623762376237
187,0.13916930693069307
188,0.08501485148514852
189,0.11415841584158418
190,0.14822376237623763
191,0.09179009900990102
192,0.22402574257425753
193,0.16230099009900992
194,0.11751188118811878
195,0.18735445544554455
196,0.15829009900990096
197,0.1028722772277228
198,0.1298465346534653
199,0.07336930693069307
200,0.31252079207920763
201,-0.0009554455445544543
202,0.06583960396039605
203,0.10603762376237623
204,0.11985544554455449
